(-204.508, -242.651)
(-684.302, -199.034)
(-611.054, 352.243)
(350.043, -614.52)
(265.736, -524.774)
(90.7774, -375.198)
(133.837, -229.702)
(48.1708, -212.024)
(-66.7307, -288.852)
(-146.278, -250.551)
(88.0563, 146.632)
(76.3381, 111.478)
(41.8346, 136.867)
(-208.804, 305.479)
(-12.1991, 59.3972)
(29.4655, 9.92056)
(-32.3804, 10.5716)
(-22.6152, -31.744)
(-221.824, 138.82)
(-33.6824, -67.5495)
(-426.892, 103.015)
(-149.562, -242.02)
(-629.356, -198.402)
(-553.595, 352.903)
(342.778, -575.554)
(258.471, -485.808)
(83.5125, -336.232)
(126.572, -190.735)
(40.9059, -173.058)
(-73.9957, -249.886)
(-153.543, -211.585)
(81.1091, 183.895)
(69.3909, 148.74)
(34.8874, 174.13)
(-215.751, 342.741)
(-19.1463, 96.6595)
(22.5182, 47.1828)
(-39.3276, 47.8339)
(-29.5625, 5.51824)
(-228.771, 176.083)
(-40.6297, -30.2872)
(-433.839, 140.277)
(-156.509, -204.758)
(-636.303, -161.14)
(-560.86, 391.87)
(260.512, -492.097)
(303.572, -346.6)
(217.905, -328.923)
(103.004, -405.751)
(23.4566, -367.45)
(250.368, 34.8457)
(238.65, -0.308743)
(204.146, 25.0806)
(-46.492, 193.692)
(150.113, -52.3895)
(191.777, -101.866)
(129.931, -101.215)
(139.697, -143.531)
(-59.5122, 27.0336)
(128.629, -179.336)
(-264.58, -8.77189)
(12.7499, -353.807)
(-467.044, -310.189)
(-383.86, 236.005)
(-481.765, 342.974)
(-404.937, 492.324)
(-380.461, 541.729)
(-279.157, 565.072)
(352.024, -542.531)
(267.717, -452.786)
(92.7587, -303.21)
(135.818, -157.713)
(50.1521, -140.036)
(-64.7494, -216.863)
(-144.297, -178.563)
(89.951, 215.473)
(78.2328, 180.318)
(43.7293, 205.708)
(-206.909, 374.319)
(-10.3044, 128.238)
(31.3601, 78.761)
(-30.4858, 79.4121)
(-20.7206, 37.0965)
(-219.929, 207.661)
(-31.7878, 1.29099)
(-424.997, 171.855)
(-147.667, -173.179)
(-627.461, -129.562)
(-551.613, 424.892)
(459.306, -461.056)
(502.366, -315.56)
(416.7, -297.882)
(301.798, -374.71)
(222.251, -336.409)
(440.469, 64.5292)
(428.751, 29.3747)
(394.247, 54.764)
(143.609, 223.375)
(340.214, -22.706)
(381.878, -72.1827)
(320.032, -71.5317)
(329.797, -113.847)
(130.589, 56.717)
(318.73, -149.653)
(-74.4793, 20.9115)
(202.851, -324.123)
(-276.943, -280.506)
(-368.085, -579.97)
(-185.066, 267.045)
(-282.97, 374.015)
(-206.143, 523.364)
(-181.666, 572.77)
(-80.3627, 596.113)
(646.212, -180.367)
(689.272, -34.87)
(603.606, -17.1927)
(488.704, -94.0206)
(409.157, -55.72)
(619.201, 332.944)
(607.483, 297.789)
(572.98, 323.179)
(322.341, 491.79)
(518.946, 245.709)
(560.61, 196.232)
(498.765, 196.883)
(508.53, 154.567)
(309.321, 325.132)
(497.463, 118.762)
(104.253, 289.326)
(381.583, -55.7086)
(-98.2107, -12.0911)
(-189.352, -311.555)
(1.84011, 547.735)
(-96.0643, 654.704)
(574.562, 184.687)
(495.015, 222.988)
(391.424, 591.651)
(579.566, 385.282)
(186.356, 555.846)
(463.686, 210.811)
(-16.1074, 254.429)
(-107.249, -45.0354)
(660.796, -4.46085)
(573.258, -292.086)
(461.98, -478.883)
(351.82, -552.541)
(275.555, -515.82)
(482.908, -123.196)
(471.653, -156.961)
(438.514, -132.575)
(197.783, 29.3706)
(386.616, -206.983)
(426.633, -254.503)
(367.232, -253.878)
(376.611, -294.521)
(185.278, -130.699)
(365.982, -328.911)
(-11.6832, -165.089)
(254.683, -496.484)
(-206.143, -454.591)
(-114.953, 62.7326)
(-208.818, 165.288)
(-135.16, 308.475)
(-111.694, 355.841)
(-14.5706, 378.221)
(355.869, -602.458)
(559.848, -206.194)
(548.593, -239.959)
(515.454, -215.574)
(274.723, -53.6278)
(463.556, -289.981)
(503.573, -337.502)
(444.172, -336.877)
(453.552, -377.519)
(262.218, -213.698)
(442.922, -411.909)
(65.2569, -248.088)
(331.623, -579.483)
(-129.203, -537.589)
(-34.6397, -23.9047)
(-128.504, 78.6507)
(-54.8466, 221.837)
(-31.3805, 269.204)
(65.7429, 291.583)
(527.739, -347.352)
(516.484, -381.117)
(483.345, -356.731)
(242.615, -194.786)
(431.447, -431.139)
(471.465, -478.66)
(412.064, -478.034)
(421.443, -518.677)
(230.109, -354.856)
(410.813, -553.067)
(33.148, -389.246)
(-161.312, -678.747)
(-68.1564, -171.251)
(-162.021, -68.6961)
(-88.3632, 74.4904)
(-64.8972, 121.857)
(32.2262, 144.237)
(577.417, -413.993)
(566.162, -447.758)
(533.023, -423.372)
(292.292, -261.427)
(481.125, -497.78)
(461.741, -544.675)
(279.787, -421.497)
(82.8258, -455.887)
(-16.3005, -240.814)
(-110.165, -138.259)
(-36.5073, 4.92747)
(-13.0413, 52.2942)
(84.0821, 74.6738)
(424.748, -407.935)
(413.494, -441.7)
(380.354, -417.314)
(139.624, -255.368)
(328.456, -491.722)
(368.474, -539.243)
(309.073, -538.617)
(318.452, -579.26)
(127.118, -415.438)
(307.822, -613.65)
(-69.8428, -449.828)
(-175.663, -234.491)
(-269.527, -131.935)
(-195.87, 11.2514)
(-172.403, 58.6181)
(-75.2801, 80.9977)
(-39.6717, 115.955)
(314.626, -336.724)
(444.763, -483.051)
(393.705, -571.469)
(456.735, -14.1584)
(246.886, 620.167)
(-371.846, 480.301)
(-17.5482, 27.6221)
(112.589, -118.705)
(61.5305, -207.123)
(65.8892, -218.954)
(233.387, -164.782)
(144.968, -273.126)
(138.534, 334.862)
(0.0338337, -680.103)
(106.352, -585.731)
(200.725, -505.693)
(296.889, -350.994)
(-349.124, 499.001)
(5.17321, 46.3219)
(135.311, -100.005)
(84.252, -188.424)
(88.6107, -200.254)
(256.108, -146.082)
(167.689, -254.426)
(160.299, 352.775)
(21.7995, -662.19)
(128.118, -567.817)
(222.49, -487.78)
(318.654, -333.081)
(-106.423, 185.666)
(23.7146, 39.3393)
(-27.344, -49.0793)
(-22.9853, -60.9101)
(144.512, -6.738)
(56.0933, -115.082)
(53.3974, 486.258)
(-85.1024, -528.707)
(21.2159, -434.334)
(115.588, -354.297)
(211.753, -199.598)
(575.504, -279.834)
(626.872, -166.747)
(657.931, -165.552)
(-65.4038, 256.846)
(64.7336, 110.52)
(13.675, 22.1009)
(18.0337, 10.2702)
(185.531, 64.4422)
(97.1123, -43.9019)
(92.691, 554.444)
(-45.8088, -460.521)
(60.5095, -366.148)
(154.882, -286.111)
(251.046, -131.412)
(614.798, -211.648)
(666.165, -98.5606)
(697.225, -97.366)
(-69.023, 266.498)
(61.1144, 120.171)
(10.0557, 31.7524)
(14.4144, 19.9217)
(181.912, 74.0937)
(93.493, -34.2504)
(89.224, 563.69)
(-49.2758, -451.275)
(57.0425, -356.903)
(151.415, -276.865)
(247.579, -122.166)
(611.331, -202.403)
(662.698, -89.3151)
(693.758, -88.1205)
(-130.954, 293.844)
(-0.816475, 147.517)
(-51.8751, 59.0984)
(-47.5164, 47.2677)
(119.981, 101.44)
(31.5622, -6.90431)
(29.8982, 589.886)
(-108.602, -425.079)
(-2.28335, -330.707)
(92.089, -250.669)
(188.253, -95.9704)
(552.005, -176.207)
(603.372, -63.1193)
(634.432, -61.9247)
(-220.432, 217.637)
(-90.2942, 71.3101)
(-141.353, -17.1085)
(-136.994, -28.9393)
(30.5032, 25.2328)
(-57.9156, -83.1113)
(-55.8159, 516.884)
(-194.316, -498.081)
(-87.9974, -403.708)
(6.37498, -323.671)
(102.539, -168.972)
(466.291, -249.208)
(517.658, -136.121)
(548.718, -134.926)
(-140.203, 315.962)
(-10.0658, 169.635)
(-61.1244, 81.2165)
(-56.7657, 69.3858)
(110.732, 123.558)
(22.3129, 15.2138)
(21.0379, 611.073)
(-117.462, -403.891)
(-11.1436, -309.519)
(83.2288, -229.482)
(179.393, -74.7827)
(543.145, -155.019)
(594.512, -41.9316)
(625.571, -40.737)
(-593.897, -293.443)
(-467.908, -341.501)
(-535.948, 186.416)
(-371.085, -527.627)
(7.61584, -611.161)
(61.0942, -493.426)
(93.4299, -492.182)
(303.673, -534.971)
(-309.994, -400.733)
(218.652, -513.567)
(0.178933, 146.828)
(124.628, 584.296)
(71.3744, 492.077)
(75.9205, 479.738)
(250.617, 536.238)
(158.398, 423.238)
(6.91929, -30.9599)
(117.607, 67.2909)
(215.858, 150.618)
(315.974, 311.674)
(-114.42, 644.934)
(21.3102, 492.318)
(-31.9429, 400.1)
(-27.3968, 387.76)
(147.299, 444.261)
(55.0805, 331.26)
(-91.8736, -118.91)
(18.8141, -20.6588)
(117.065, 62.6679)
(217.181, 223.725)
(595.882, 140.191)
(649.361, 257.926)
(687.034, -102.716)
(-206.398, 566.816)
(-70.6673, 414.2)
(-123.92, 321.982)
(-119.374, 309.642)
(55.3219, 366.143)
(-36.897, 253.142)
(-179.823, -193.607)
(-69.1356, -95.3558)
(29.1152, -12.0291)
(129.232, 149.028)
(507.933, 65.4937)
(561.411, 183.229)
(593.747, 184.473)
(595.057, -180.834)
(618.436, -247.509)
(645.712, -282.578)
(-273.522, 514.578)
(-326.775, 422.359)
(-322.229, 410.02)
(-147.533, 466.52)
(-239.752, 353.519)
(-373.795, -97.625)
(-263.107, 0.625842)
(-164.856, 83.9525)
(-64.7398, 245.009)
(313.961, 161.475)
(367.44, 279.211)
(399.775, 280.454)
(624.048, 273.049)
(392.202, -80.4566)
(415.581, -147.131)
(442.857, -182.201)
(-365.154, 514.738)
(-229.423, 362.122)
(-282.676, 269.903)
(-278.13, 257.564)
(-103.434, 314.064)
(-195.653, 201.063)
(-331.627, -243.405)
(-220.939, -145.154)
(-122.688, -61.8272)
(-22.5721, 99.2296)
(356.129, 15.6956)
(409.607, 133.431)
(441.943, 134.675)
(668.147, 120.593)
(436.301, -232.913)
(459.68, -299.587)
(486.956, -334.657)
(-300.896, 416.88)
(-165.165, 264.264)
(-218.418, 172.045)
(-213.872, 159.706)
(-39.1757, 216.207)
(-131.395, 103.206)
(-270.183, -336.977)
(-159.495, -238.726)
(-61.2441, -155.399)
(38.8723, 5.65756)
(417.573, -77.8764)
(471.052, 39.8588)
(503.387, 41.1025)
(500.559, -330.77)
(523.938, -397.445)
(551.214, -432.514)
(-570.244, 230.875)
(-623.497, 138.656)
(-618.951, 126.317)
(-444.255, 182.818)
(-536.474, 69.8169)
(-546.835, -270.653)
(-448.584, -187.326)
(-348.468, -26.2694)
(30.2331, -109.803)
(83.7115, 7.93186)
(116.047, 9.17554)
(327.326, -10.6533)
(95.4796, -364.159)
(118.859, -430.834)
(146.135, -465.903)
(-600.484, 229.615)
(-653.737, 137.396)
(-649.191, 125.057)
(-474.494, 181.558)
(-566.713, 68.5568)
(-575.75, -271.858)
(-477.499, -188.531)
(-377.383, -27.4742)
(1.31808, -111.008)
(54.7965, 6.727)
(87.1322, 7.97068)
(297.086, -11.9133)
(65.2404, -365.419)
(88.6198, -432.094)
(115.896, -467.163)
(-635.508, 197.699)
(-631.622, -158.459)
(-535.458, -3.7599)
(-171.706, -83.9964)
(-120.339, 29.0912)
(-89.2795, 30.2858)
(104.277, 12.2011)
(-118.015, -326.737)
(-95.5994, -390.664)
(-69.4474, -424.289)
(-656.069, 8.63963)
(-549.751, 103.012)
(-455.378, 183.049)
(-359.214, 337.748)
(4.53767, 257.512)
(55.905, 370.6)
(86.9642, 371.794)
(288.259, 368.705)
(65.9672, 29.7666)
(88.3832, -34.1605)
(114.535, -67.7846)
(12.609, -111.672)
(173.868, 135.592)
(16.4033, 304.44)
(-72.1312, 399.299)
(-242.666, 421.432)
(9.54427, -491.085)
(170.804, -243.82)
(13.3386, -74.9722)
(-75.1959, 19.8863)
(-245.73, 42.0199)
(-212.425, 329.125)
(-319.298, 333.551)
(-409.73, 273.474)
(-251.641, 655.365)
(-224.95, 555.879)
(-343.241, 600.163)
(-298.957, 549.813)
(-363.259, 551.026)
(-352.34, 508.563)
(-363.866, 470.346)
(-651.404, 250.749)
(85.5494, -571.993)
(246.809, -324.729)
(89.3437, -155.881)
(0.809153, -61.0224)
(-169.725, -38.8887)
(-136.419, 248.216)
(-243.293, 252.643)
(-333.725, 192.566)
(-167.912, 610.615)
(-178.831, 577.858)
(-214.622, 602.729)
(-152.14, 478.372)
(-270.431, 522.656)
(-226.148, 472.306)
(-290.449, 473.519)
(-279.53, 431.056)
(-291.056, 392.839)
(-578.594, 173.242)
(404.54, -459.577)
(247.075, -290.729)
(158.54, -195.87)
(-11.9943, -173.736)
(21.3115, 113.368)
(-85.5622, 117.795)
(-175.994, 57.718)
(-16.8126, 481.437)
(-27.7317, 448.679)
(-63.5223, 473.551)
(-1.04042, 349.194)
(-119.331, 393.477)
(-75.0481, 343.127)
(-139.35, 344.341)
(-128.431, 301.877)
(-334.682, 476.584)
(-139.956, 263.66)
(-427.494, 44.0637)
(-556.118, 456.698)
(365.72, -590.747)
(208.255, -421.899)
(119.72, -327.04)
(-50.8141, -304.907)
(-17.5082, -17.8016)
(-124.382, -13.375)
(-214.814, -73.452)
(-54.0003, 355.782)
(-64.9194, 323.024)
(-100.71, 347.896)
(-38.2281, 223.538)
(-156.519, 267.822)
(-112.236, 217.472)
(-176.538, 218.685)
(-165.618, 176.222)
(-371.869, 350.929)
(-177.144, 138.005)
(-464.682, -81.5916)
(-594.938, 325.528)
(-371.072, 541.806)
(285.486, -437.835)
(196.951, -342.977)
(26.4169, -320.843)
(59.7228, -33.7383)
(-47.151, -29.3116)
(-137.583, -89.3887)
(19.9838, 340.515)
(9.06458, 307.757)
(-26.726, 332.629)
(35.7559, 208.272)
(-82.5351, 252.555)
(-38.2517, 202.205)
(-102.553, 203.419)
(-91.6344, 160.955)
(-297.885, 335.662)
(-103.16, 122.738)
(-390.698, -96.8582)
(-704.321, -7.68513)
(-517.707, 309.592)
(-293.841, 525.869)
(389.073, -368.572)
(300.539, -273.714)
(130.004, -251.58)
(163.31, 35.5245)
(56.4366, 39.9512)
(-33.9952, -20.1259)
(119.216, 406.866)
(108.297, 374.108)
(72.5065, 398.98)
(134.988, 274.623)
(16.6974, 318.906)
(60.9808, 268.556)
(-3.321, 269.77)
(7.59815, 227.306)
(-198.653, 402.013)
(-3.92762, 189.089)
(-291.466, -30.5074)
(-605.088, 58.6657)
(-696.081, -243.431)
(-414.119, 378.855)
(-190.253, 595.132)
(460.788, -403.102)
(372.253, -308.243)
(201.719, -286.11)
(235.025, 0.995267)
(128.151, 5.42193)
(37.7193, -54.6551)
(187.916, 373.788)
(176.997, 341.031)
(141.206, 365.902)
(203.688, 241.545)
(85.3969, 285.828)
(129.68, 235.479)
(65.3784, 236.692)
(76.2976, 194.229)
(-129.953, 368.935)
(64.7718, 156.012)
(-222.766, -63.585)
(-536.389, 25.5882)
(-627.382, -276.509)
(-342.405, 344.325)
(-118.539, 560.603)
(164.13, -701.275)
(-13.7379, -678.19)
(21.0001, -378.739)
(-90.4693, -374.122)
(-184.79, -436.783)
(-18.678, 26.0038)
(-30.0461, -8.10057)
(-67.3084, 17.7935)
(-2.25731, -111.677)
(-125.412, -65.5729)
(-79.3081, -117.993)
(-146.254, -116.73)
(-134.886, -160.939)
(-349.617, 20.9513)
(-146.885, -200.727)
(-446.247, -429.354)
(-581.259, -20.6456)
(-347.767, 204.932)
(175.652, -666.708)
(-2.21545, -643.622)
(32.5226, -344.172)
(-78.9468, -339.555)
(-173.267, -402.215)
(-7.65986, 59.0582)
(-19.028, 24.9538)
(-56.2903, 50.8479)
(8.76082, -78.6227)
(-114.394, -32.5185)
(-68.2899, -84.9383)
(-135.236, -83.6751)
(-123.868, -127.885)
(-338.599, 54.0057)
(-135.867, -167.673)
(-435.228, -396.299)
(-569.737, 13.9219)
(-336.244, 239.499)
(31.7119, -668.588)
(66.4499, -369.137)
(-45.0195, -364.52)
(-139.34, -427.181)
(24.7824, 35.1856)
(13.4143, 1.08121)
(-23.848, 26.9753)
(41.2031, -102.495)
(-81.9518, -56.3911)
(-35.8476, -108.811)
(-102.793, -107.548)
(-91.4253, -151.757)
(-306.157, 30.1331)
(-103.425, -191.546)
(-402.786, -420.172)
(-535.81, -11.0435)
(-680.918, 263.343)
(-302.317, 214.534)
(312.903, -534.933)
(201.433, -530.316)
(107.113, -592.976)
(260.448, -123.353)
(249.08, -157.457)
(211.817, -131.563)
(276.869, -261.034)
(153.714, -214.93)
(199.818, -267.35)
(132.872, -266.086)
(144.24, -310.296)
(-70.4914, -128.406)
(132.241, -350.084)
(-167.121, -578.71)
(-493.639, -485.871)
(-289.357, -176.839)
(-434.465, 97.5474)
(-55.8641, 48.7383)
(-295.293, 424.041)
(262.711, -615.497)
(84.8432, -592.411)
(119.581, -292.961)
(8.11188, -288.344)
(-86.2086, -351.004)
(75.5882, 108.028)
(64.22, 73.9233)
(26.9578, 99.8174)
(92.0089, -29.6532)
(-31.1461, 16.451)
(14.9581, -35.9688)
(-51.9876, -34.7057)
(-40.6195, -78.9152)
(-255.351, 102.975)
(-52.6192, -118.704)
(-351.98, -347.33)
(-678.499, -254.49)
(-482.678, 65.1329)
(-627.786, 339.519)
(-249.186, 290.71)
(221.742, -566.846)
(43.8745, -543.761)
(78.6125, -244.31)
(-32.8569, -239.693)
(-127.177, -302.354)
(36.4127, 154.549)
(25.0445, 120.444)
(-12.2177, 146.338)
(52.8334, 16.8678)
(-70.3216, 62.972)
(-24.2174, 10.5521)
(-91.1632, 11.8153)
(-79.795, -32.3942)
(-294.527, 149.496)
(-91.7947, -72.1827)
(-391.156, -300.809)
(-523.647, 113.783)
(-290.154, 339.361)
(282.555, -567.487)
(104.688, -544.401)
(139.426, -244.95)
(27.9562, -240.333)
(-66.3643, -302.994)
(94.5639, 153.937)
(83.1957, 119.832)
(45.9335, 145.726)
(110.985, 16.2556)
(-12.1704, 62.3598)
(33.9338, 9.94)
(-33.0119, 11.2032)
(-21.6438, -33.0063)
(-236.375, 148.884)
(-33.6435, -72.7948)
(-333.005, -301.421)
(-659.523, -208.581)
(-462.834, 113.143)
(-607.942, 387.53)
(-229.341, 338.721)
(365.295, -624.815)
(272.953, -525.878)
(95.0855, -502.792)
(129.823, -203.341)
(18.3541, -198.724)
(-75.9664, -261.385)
(85.3821, 193.724)
(74.0139, 159.62)
(36.7517, 185.514)
(101.803, 56.0433)
(-21.3522, 102.148)
(24.752, 49.7277)
(-42.1937, 50.9909)
(-30.8256, 6.78137)
(-245.557, 188.672)
(-42.8253, -33.0071)
(-342.186, -261.633)
(-668.705, -168.793)
(-472.436, 154.752)
(-238.943, 380.33)
(325.706, -371.058)
(214.236, -366.44)
(119.916, -429.101)
(272.69, 33.3493)
(261.322, -0.755131)
(224.06, 25.139)
(289.111, -104.332)
(165.956, -58.2274)
(212.06, -110.647)
(145.114, -109.384)
(156.483, -153.594)
(-58.2491, 28.2968)
(144.483, -193.382)
(-154.878, -422.008)
(-481.397, -329.168)
(-276.554, -12.9639)
(-421.662, 261.423)
(-43.0613, 212.614)
(-282.49, 587.916)
(376.177, -589.607)
(283.835, -490.67)
(105.968, -467.585)
(140.706, -168.134)
(29.2364, -163.517)
(-65.084, -226.177)
(95.7881, 227.391)
(84.42, 193.286)
(47.1577, 219.18)
(112.209, 89.7098)
(-10.9461, 135.814)
(35.1581, 83.3942)
(-31.7877, 84.6573)
(-20.4196, 40.4478)
(-235.151, 222.338)
(-32.4193, 0.659378)
(-331.78, -227.967)
(-658.299, -135.127)
(-461.554, 189.96)
(-228.061, 415.537)
(527.349, -335.85)
(415.88, -331.233)
(321.559, -393.893)
(465.508, 67.0158)
(454.139, 32.9114)
(416.877, 58.8055)
(481.928, -70.6651)
(358.773, -24.5609)
(404.877, -76.9807)
(337.932, -75.7176)
(349.3, -119.927)
(134.568, 61.9633)
(337.3, -159.716)
(37.9389, -388.342)
(-288.579, -295.502)
(-383.314, -610.021)
(-74.9105, 22.2437)
(-220.019, 296.63)
(158.582, 247.821)
(-80.8466, 623.124)
(490.121, -418.051)
(397.78, -319.113)
(219.912, -296.028)
(254.65, 3.4229)
(143.181, 8.03991)
(48.8605, -54.6205)
(204.745, 391.438)
(193.377, 357.334)
(156.115, 383.228)
(221.166, 253.757)
(98.0109, 299.862)
(144.115, 247.442)
(77.1693, 248.705)
(88.5374, 204.495)
(-126.194, 386.386)
(76.5377, 164.707)
(-222.823, -63.919)
(-549.342, 28.9208)
(-644.076, -285.598)
(-347.609, 361.517)
(-114.117, 587.094)
(614.962, -34.8492)
(520.642, -97.5096)
(607.246, 342.216)
(549.142, 258.85)
(595.246, 206.43)
(528.3, 207.693)
(539.669, 163.484)
(324.937, 345.374)
(527.669, 123.695)
(228.308, -104.931)
(-98.2106, -12.091)
(-192.945, -326.61)
(124.172, 318.627)
(-20.9359, 593.014)
(357.665, 544.205)
(610.261, 196.954)
(314.004, 176.643)
(-12.514, 269.483)
(-107.249, -45.0354)
(213.792, 613.091)
(539.687, -147.374)
(528.768, -180.131)
(492.977, -155.26)
(555.459, -279.617)
(437.168, -235.334)
(481.451, -285.683)
(417.15, -284.47)
(428.069, -326.933)
(221.818, -152.227)
(416.543, -365.15)
(129.005, -584.747)
(-184.618, -495.574)
(24.8048, -199.709)
(-114.321, 63.3651)
(248.671, 16.5683)
(19.1134, 376.398)
(624.24, -239.756)
(613.321, -272.513)
(577.53, -247.642)
(521.721, -327.716)
(566.005, -378.065)
(501.703, -376.852)
(512.622, -419.316)
(306.371, -244.609)
(501.096, -457.533)
(-100.064, -587.956)
(113.069, -296.146)
(-26.0569, -33.0715)
(336.935, -79.8683)
(107.377, 279.961)
(557.889, -368.739)
(546.97, -401.496)
(511.18, -376.625)
(455.37, -456.699)
(435.352, -505.835)
(240.02, -373.592)
(43.806, -430.789)
(-95.3197, -167.715)
(267.672, -214.512)
(38.1146, 145.318)
(536.751, -411.407)
(525.832, -444.164)
(490.041, -419.293)
(434.232, -499.367)
(414.214, -548.503)
(218.882, -416.26)
(21.7401, -475.33)
(-117.386, -212.256)
(245.606, -259.052)
(16.0486, 100.777)
(449.262, -431.566)
(438.343, -464.324)
(402.552, -439.452)
(346.743, -519.526)
(391.026, -569.876)
(326.725, -568.663)
(337.644, -611.126)
(131.393, -436.419)
(-69.5886, -496.374)
(-208.714, -233.3)
(154.277, -280.097)
(-75.2801, 79.7329)
(-40.8781, 117.162)
(-47.2119, -267.995)
(337.945, -379.893)
(596.309, 202.845)
(-373.047, 541.567)
(-379.381, 156.41)
(5.77641, 44.5121)
(145.121, -99.6579)
(87.8146, -199.189)
(92.0372, -211.857)
(266.368, -155.757)
(174.075, -267.353)
(278.127, 609.38)
(132.958, -593.193)
(231.327, -509.869)
(330.853, -350.164)
(-501.39, 293.597)
(-116.233, 181.7)
(23.1114, 37.5296)
(-34.1946, -62.0018)
(-29.972, -74.6695)
(144.359, -18.57)
(52.066, -130.166)
(16.0861, -461.783)
(114.455, -378.458)
(213.981, -218.754)
(646.804, -184.035)
(-453.52, 376.493)
(-68.3632, 264.596)
(70.981, 120.426)
(13.675, 20.8943)
(17.8976, 8.22659)
(192.229, 64.3262)
(99.9356, -47.2697)
(61.9401, -382.377)
(160.309, -299.053)
(259.835, -139.348)
(692.658, -104.629)
(-457.607, 387.585)
(-72.4497, 275.688)
(66.8946, 131.518)
(9.5885, 31.9861)
(13.8111, 19.3184)
(188.142, 75.418)
(95.8492, -36.1779)
(58.0257, -371.752)
(156.395, -288.428)
(255.921, -128.723)
(688.744, -94.0046)
(-229.485, 224.899)
(-90.1412, 80.729)
(-147.447, -18.8025)
(-143.225, -31.4702)
(31.1064, 24.6294)
(-61.1865, -86.9665)
(-92.3977, -420.402)
(5.97115, -337.078)
(105.497, -177.373)
(538.321, -142.655)
(570.146, -140.533)
(-531.746, 438.374)
(-146.589, 326.476)
(-7.24492, 182.306)
(-64.551, 82.7746)
(-60.3284, 70.1069)
(114.003, 126.206)
(21.7097, 14.6106)
(-12.992, -323.102)
(85.3769, -239.778)
(184.903, -80.0731)
(617.726, -45.3547)
(649.551, -43.233)
(-547.627, 250.024)
(-554.233, -151.67)
(-152.54, -268.371)
(-7.21256, -418.731)
(-66.9791, -522.536)
(-62.5751, -535.748)
(119.241, -477.24)
(22.9852, -593.627)
(137.931, 333.401)
(-333.428, -397.451)
(342.741, -285.692)
(134.158, 617.273)
(74.3918, 513.469)
(78.7957, 500.257)
(260.612, 558.765)
(164.356, 442.378)
(121.977, 72.0497)
(224.384, 158.795)
(327.996, 325.056)
(-119.691, 671.305)
(25.6361, 520.945)
(-34.1304, 417.14)
(-29.7265, 403.928)
(152.089, 462.436)
(55.8338, 346.049)
(18.2117, -20.0564)
(120.619, 66.6885)
(224.231, 232.95)
(-216.02, 589.608)
(-70.6926, 439.248)
(-130.459, 335.443)
(-126.055, 322.232)
(55.7607, 380.74)
(-40.4949, 264.353)
(-73.8944, -98.1717)
(28.5128, -11.4268)
(132.125, 154.834)
(582.717, 190.978)
(615.848, 193.187)
(641.529, -256.502)
(-314.177, 431.702)
(-168.85, 281.342)
(-228.617, 177.537)
(-224.213, 164.326)
(-42.3971, 222.834)
(-138.653, 106.447)
(-167.749, -249.156)
(-65.3421, -162.411)
(38.2699, 3.85032)
(488.862, 39.9941)
(521.993, 42.2028)
(543.372, -414.408)
(-540.143, 363.242)
(-599.909, 259.437)
(-595.505, 246.226)
(-413.689, 304.734)
(-509.945, 188.346)
(-522.766, -170.846)
(-420.359, -84.1012)
(-316.747, 82.16)
(133.845, 118.304)
(166.977, 120.512)
(386.61, 111.022)
(357.041, 17.7022)
(172.079, -332.508)
(-592.575, 247.81)
(-652.341, 144.005)
(-647.937, 130.794)
(-466.122, 189.302)
(-562.377, 72.9146)
(-572.9, -281.218)
(-470.492, -194.473)
(-366.88, -28.2119)
(83.7114, 7.93185)
(116.843, 10.1406)
(334.177, -4.41011)
(304.609, -97.7297)
(119.647, -447.94)
(-624.278, 246.591)
(-497.825, 188.083)
(-594.08, 71.6953)
(-603.213, -282.384)
(-500.806, -195.639)
(-397.194, -29.3778)
(53.3981, 6.76595)
(86.5297, 8.97467)
(302.474, -5.62946)
(272.906, -98.949)
(87.9441, -449.16)
(-558.877, -10.7838)
(-126.054, 23.9347)
(-94.229, 26.0563)
(104.88, 12.8043)
(76.5285, -76.6736)
(-100.819, -412.467)
(-557.14, 50.5758)
(-458.771, 133.9)
(-359.245, 293.605)
(73.5784, 328.323)
(105.404, 330.445)
(313.288, 330.573)
(284.937, 241.095)
(107.589, -94.698)
(-577.271, 107.986)
(-478.902, 191.311)
(-379.376, 351.016)
(53.4474, 385.734)
(85.2725, 387.856)
(292.272, 390.508)
(263.921, 301.03)
(86.5734, -34.7637)
(-600.757, 138.183)
(-502.388, 221.507)
(-402.862, 381.212)
(29.9612, 415.931)
(61.7864, 418.052)
(267.753, 422.031)
(239.402, 332.554)
(62.0549, -3.23979)
(15.6738, 316.776)
(-78.7196, 418.525)
(-252.183, 325.97)
(-17.4252, 599.956)
(11.8352, -110.303)
(-135.668, 84.7179)
(-230.062, 186.467)
(-403.525, 93.912)
(-168.767, 367.898)
(-377.169, 517.457)
(-133.138, -332.595)
(12.1128, -73.7463)
(-82.2806, 28.0024)
(-255.744, -64.5522)
(-20.9862, 209.434)
(-229.387, 358.992)
(-361.17, 354.702)
(-432.272, 306.892)
(8.42407, -484.39)
(-257.016, 609.977)
(-316.989, 594.69)
(-371.082, 550.004)
(-385.193, 510.023)
(95.2026, -162.771)
(0.809247, -61.0224)
(-172.654, -153.577)
(62.1037, 120.409)
(-146.297, 269.967)
(-278.08, 265.677)
(-349.182, 217.867)
(88.0171, -569.669)
(-174.483, 652.288)
